username,date,year,month,projectid,projectname,timelog
user10,2020-08-02,2020,8,9,Project Iota,61
user11,2020-08-02,2020,8,2,Project Beta,295
user12,2020-08-02,2020,8,5,Project Epsilon,97
user13,2020-08-02,2020,8,3,Project Gamma,34
user14,2020-08-02,2020,8,3,Project Gamma,138
user15,2020-08-02,2020,8,5,Project Epsilon,127
user16,2020-08-02,2020,8,3,Project Gamma,13
user17,2020-08-02,2020,8,10,Project Kappa,182
user18,2020-08-02,2020,8,1,Project Alpha,292
user20,2020-08-02,2020,8,3,Project Gamma,241
user21,2020-08-02,2020,8,5,Project Epsilon,77
user22,2020-08-02,2020,8,4,Project Delta,144
user24,2020-08-02,2020,8,8,Project Theta,181
user25,2020-08-02,2020,8,4,Project Delta,14
user26,2020-08-02,2020,8,5,Project Epsilon,200
user29,2020-08-02,2020,8,7,Project Eta,109
user30,2020-08-02,2020,8,8,Project Theta,47
user31,2020-08-02,2020,8,9,Project Iota,109
user35,2020-08-02,2020,8,8,Project Theta,40
user37,2020-08-02,2020,8,9,Project Iota,165
user39,2020-08-02,2020,8,10,Project Kappa,14
user40,2020-08-02,2020,8,7,Project Eta,162
user42,2020-08-02,2020,8,5,Project Epsilon,140
user43,2020-08-02,2020,8,6,Project Zeta,123
user44,2020-08-02,2020,8,7,Project Eta,155
user45,2020-08-02,2020,8,5,Project Epsilon,21
user46,2020-08-02,2020,8,5,Project Epsilon,25
user47,2020-08-02,2020,8,6,Project Zeta,45
user50,2020-08-02,2020,8,7,Project Eta,13
user1,2020-08-03,2020,8,9,Project Iota,50
user2,2020-08-03,2020,8,6,Project Zeta,21
user7,2020-08-03,2020,8,5,Project Epsilon,53
user8,2020-08-03,2020,8,10,Project Kappa,146
user9,2020-08-03,2020,8,2,Project Beta,276
user10,2020-08-03,2020,8,2,Project Beta,95
user12,2020-08-03,2020,8,8,Project Theta,21
user14,2020-08-03,2020,8,10,Project Kappa,29
user16,2020-08-03,2020,8,10,Project Kappa,250
user17,2020-08-03,2020,8,2,Project Beta,37
user19,2020-08-03,2020,8,2,Project Beta,65
user20,2020-08-03,2020,8,5,Project Epsilon,262
user21,2020-08-03,2020,8,3,Project Gamma,67
user22,2020-08-03,2020,8,10,Project Kappa,266
user23,2020-08-03,2020,8,10,Project Kappa,231
user24,2020-08-03,2020,8,9,Project Iota,40
user25,2020-08-03,2020,8,5,Project Epsilon,33
user26,2020-08-03,2020,8,9,Project Iota,146
user29,2020-08-03,2020,8,8,Project Theta,18
user30,2020-08-03,2020,8,10,Project Kappa,139
user31,2020-08-03,2020,8,8,Project Theta,212
user32,2020-08-03,2020,8,5,Project Epsilon,19
user33,2020-08-03,2020,8,10,Project Kappa,77
user35,2020-08-03,2020,8,9,Project Iota,217
user36,2020-08-03,2020,8,6,Project Zeta,304
user38,2020-08-03,2020,8,9,Project Iota,214
user40,2020-08-03,2020,8,7,Project Eta,284
user41,2020-08-03,2020,8,3,Project Gamma,209
user42,2020-08-03,2020,8,3,Project Gamma,229
user45,2020-08-03,2020,8,8,Project Theta,25
user46,2020-08-03,2020,8,1,Project Alpha,252
user48,2020-08-03,2020,8,8,Project Theta,165
user49,2020-08-03,2020,8,2,Project Beta,129
user50,2020-08-03,2020,8,4,Project Delta,139
user2,2020-08-04,2020,8,2,Project Beta,134
user4,2020-08-04,2020,8,3,Project Gamma,14
user6,2020-08-04,2020,8,1,Project Alpha,172
user8,2020-08-04,2020,8,5,Project Epsilon,37
user9,2020-08-04,2020,8,1,Project Alpha,114
user10,2020-08-04,2020,8,3,Project Gamma,120
user11,2020-08-04,2020,8,9,Project Iota,133
user13,2020-08-04,2020,8,10,Project Kappa,36
user15,2020-08-04,2020,8,10,Project Kappa,15
user16,2020-08-04,2020,8,4,Project Delta,251
user17,2020-08-04,2020,8,10,Project Kappa,257
user18,2020-08-04,2020,8,1,Project Alpha,234
user19,2020-08-04,2020,8,4,Project Delta,8
user20,2020-08-04,2020,8,4,Project Delta,162
user21,2020-08-04,2020,8,4,Project Delta,35
user23,2020-08-04,2020,8,3,Project Gamma,155
user24,2020-08-04,2020,8,8,Project Theta,30
user29,2020-08-04,2020,8,3,Project Gamma,33
user30,2020-08-04,2020,8,2,Project Beta,103
user31,2020-08-04,2020,8,9,Project Iota,184
user32,2020-08-04,2020,8,9,Project Iota,182
user33,2020-08-04,2020,8,4,Project Delta,46
user35,2020-08-04,2020,8,6,Project Zeta,153
user36,2020-08-04,2020,8,6,Project Zeta,189
user37,2020-08-04,2020,8,2,Project Beta,53
user38,2020-08-04,2020,8,5,Project Epsilon,66
user40,2020-08-04,2020,8,9,Project Iota,107
user41,2020-08-04,2020,8,7,Project Eta,69
user42,2020-08-04,2020,8,10,Project Kappa,89
user43,2020-08-04,2020,8,7,Project Eta,52
user44,2020-08-04,2020,8,6,Project Zeta,25
user46,2020-08-04,2020,8,2,Project Beta,170
user47,2020-08-04,2020,8,4,Project Delta,70
user48,2020-08-04,2020,8,6,Project Zeta,98
user50,2020-08-04,2020,8,2,Project Beta,217
user1,2020-08-05,2020,8,2,Project Beta,36
user3,2020-08-05,2020,8,7,Project Eta,87
user5,2020-08-05,2020,8,6,Project Zeta,32
user6,2020-08-05,2020,8,4,Project Delta,65
user7,2020-08-05,2020,8,4,Project Delta,164
user8,2020-08-05,2020,8,6,Project Zeta,115
user9,2020-08-05,2020,8,1,Project Alpha,82
user10,2020-08-05,2020,8,4,Project Delta,36
user11,2020-08-05,2020,8,7,Project Eta,77
user12,2020-08-05,2020,8,1,Project Alpha,30
user14,2020-08-05,2020,8,8,Project Theta,23
user15,2020-08-05,2020,8,3,Project Gamma,59
user16,2020-08-05,2020,8,9,Project Iota,33
user17,2020-08-05,2020,8,1,Project Alpha,38
user18,2020-08-05,2020,8,8,Project Theta,35
user19,2020-08-05,2020,8,10,Project Kappa,82
user20,2020-08-05,2020,8,1,Project Alpha,102
user21,2020-08-05,2020,8,1,Project Alpha,274
user22,2020-08-05,2020,8,5,Project Epsilon,106
user23,2020-08-05,2020,8,5,Project Epsilon,27
user24,2020-08-05,2020,8,2,Project Beta,52
user25,2020-08-05,2020,8,7,Project Eta,235
user26,2020-08-05,2020,8,9,Project Iota,158
user27,2020-08-05,2020,8,5,Project Epsilon,25
user29,2020-08-05,2020,8,7,Project Eta,282
user30,2020-08-05,2020,8,10,Project Kappa,138
user31,2020-08-05,2020,8,7,Project Eta,247
user33,2020-08-05,2020,8,3,Project Gamma,52
user34,2020-08-05,2020,8,8,Project Theta,10
user36,2020-08-05,2020,8,10,Project Kappa,38
user38,2020-08-05,2020,8,6,Project Zeta,17
user39,2020-08-05,2020,8,9,Project Iota,300
user40,2020-08-05,2020,8,8,Project Theta,132
user41,2020-08-05,2020,8,5,Project Epsilon,249
user43,2020-08-05,2020,8,9,Project Iota,124
user44,2020-08-05,2020,8,6,Project Zeta,22
user45,2020-08-05,2020,8,7,Project Eta,292
user46,2020-08-05,2020,8,9,Project Iota,27
user50,2020-08-05,2020,8,8,Project Theta,66
user1,2020-08-06,2020,8,9,Project Iota,101
user2,2020-08-06,2020,8,1,Project Alpha,261
user4,2020-08-06,2020,8,3,Project Gamma,79
user6,2020-08-06,2020,8,6,Project Zeta,34
user7,2020-08-06,2020,8,2,Project Beta,111
user8,2020-08-06,2020,8,9,Project Iota,209
user9,2020-08-06,2020,8,7,Project Eta,172
user11,2020-08-06,2020,8,6,Project Zeta,332
user12,2020-08-06,2020,8,3,Project Gamma,51
user13,2020-08-06,2020,8,9,Project Iota,41
user15,2020-08-06,2020,8,4,Project Delta,36
user18,2020-08-06,2020,8,4,Project Delta,165
user19,2020-08-06,2020,8,9,Project Iota,101
user20,2020-08-06,2020,8,9,Project Iota,267
user21,2020-08-06,2020,8,5,Project Epsilon,25
user23,2020-08-06,2020,8,4,Project Delta,151
user24,2020-08-06,2020,8,9,Project Iota,122
user25,2020-08-06,2020,8,9,Project Iota,12
user26,2020-08-06,2020,8,3,Project Gamma,227
user27,2020-08-06,2020,8,10,Project Kappa,55
user29,2020-08-06,2020,8,5,Project Epsilon,33
user31,2020-08-06,2020,8,9,Project Iota,231
user38,2020-08-06,2020,8,6,Project Zeta,66
user39,2020-08-06,2020,8,10,Project Kappa,207
user40,2020-08-06,2020,8,6,Project Zeta,211
user43,2020-08-06,2020,8,8,Project Theta,253
user45,2020-08-06,2020,8,1,Project Alpha,109
user46,2020-08-06,2020,8,7,Project Eta,74
user47,2020-08-06,2020,8,7,Project Eta,61
user48,2020-08-06,2020,8,8,Project Theta,327
user49,2020-08-06,2020,8,2,Project Beta,133
user50,2020-08-06,2020,8,6,Project Zeta,245
user1,2020-08-07,2020,8,4,Project Delta,68
user2,2020-08-07,2020,8,5,Project Epsilon,29
user3,2020-08-07,2020,8,2,Project Beta,132
user4,2020-08-07,2020,8,7,Project Eta,27
user5,2020-08-07,2020,8,2,Project Beta,26
user6,2020-08-07,2020,8,9,Project Iota,177
user7,2020-08-07,2020,8,7,Project Eta,239
user8,2020-08-07,2020,8,10,Project Kappa,97
user9,2020-08-07,2020,8,9,Project Iota,145
user11,2020-08-07,2020,8,8,Project Theta,214
user12,2020-08-07,2020,8,3,Project Gamma,141
user15,2020-08-07,2020,8,2,Project Beta,119
user16,2020-08-07,2020,8,2,Project Beta,21
user17,2020-08-07,2020,8,1,Project Alpha,125
user18,2020-08-07,2020,8,6,Project Zeta,267
user19,2020-08-07,2020,8,8,Project Theta,62
user20,2020-08-07,2020,8,10,Project Kappa,273
user21,2020-08-07,2020,8,2,Project Beta,46
user22,2020-08-07,2020,8,4,Project Delta,42
user23,2020-08-07,2020,8,8,Project Theta,53
user24,2020-08-07,2020,8,5,Project Epsilon,23
user25,2020-08-07,2020,8,2,Project Beta,217
user26,2020-08-07,2020,8,6,Project Zeta,228
user27,2020-08-07,2020,8,6,Project Zeta,137
user29,2020-08-07,2020,8,5,Project Epsilon,36
user30,2020-08-07,2020,8,3,Project Gamma,18
user31,2020-08-07,2020,8,2,Project Beta,64
user33,2020-08-07,2020,8,8,Project Theta,62
user34,2020-08-07,2020,8,8,Project Theta,156
user36,2020-08-07,2020,8,2,Project Beta,142
user37,2020-08-07,2020,8,6,Project Zeta,103
user41,2020-08-07,2020,8,8,Project Theta,10
user42,2020-08-07,2020,8,10,Project Kappa,41
user43,2020-08-07,2020,8,5,Project Epsilon,56
user44,2020-08-07,2020,8,7,Project Eta,30
user46,2020-08-07,2020,8,5,Project Epsilon,154
user48,2020-08-07,2020,8,9,Project Iota,31
user49,2020-08-07,2020,8,3,Project Gamma,95
user50,2020-08-07,2020,8,9,Project Iota,120
user2,2020-08-08,2020,8,10,Project Kappa,51
user3,2020-08-08,2020,8,9,Project Iota,45
user4,2020-08-08,2020,8,4,Project Delta,44
user5,2020-08-08,2020,8,1,Project Alpha,131
user7,2020-08-08,2020,8,7,Project Eta,139
user8,2020-08-08,2020,8,2,Project Beta,76
user9,2020-08-08,2020,8,10,Project Kappa,229
user10,2020-08-08,2020,8,5,Project Epsilon,157
user12,2020-08-08,2020,8,7,Project Eta,194
user14,2020-08-08,2020,8,5,Project Epsilon,94
user15,2020-08-08,2020,8,5,Project Epsilon,170
user16,2020-08-08,2020,8,10,Project Kappa,101
user17,2020-08-08,2020,8,4,Project Delta,33
user18,2020-08-08,2020,8,6,Project Zeta,125
user19,2020-08-08,2020,8,8,Project Theta,70
user21,2020-08-08,2020,8,6,Project Zeta,100
user22,2020-08-08,2020,8,4,Project Delta,64
user23,2020-08-08,2020,8,5,Project Epsilon,291
user24,2020-08-08,2020,8,7,Project Eta,103
user25,2020-08-08,2020,8,10,Project Kappa,22
user26,2020-08-08,2020,8,7,Project Eta,258
user27,2020-08-08,2020,8,1,Project Alpha,96
user29,2020-08-08,2020,8,3,Project Gamma,11
user30,2020-08-08,2020,8,2,Project Beta,217
user31,2020-08-08,2020,8,7,Project Eta,246
user34,2020-08-08,2020,8,7,Project Eta,77
user38,2020-08-08,2020,8,9,Project Iota,11
user39,2020-08-08,2020,8,4,Project Delta,228
user41,2020-08-08,2020,8,2,Project Beta,17
user43,2020-08-08,2020,8,1,Project Alpha,232
user45,2020-08-08,2020,8,6,Project Zeta,19
user46,2020-08-08,2020,8,1,Project Alpha,150
user47,2020-08-08,2020,8,3,Project Gamma,277
user48,2020-08-08,2020,8,4,Project Delta,211
user49,2020-08-08,2020,8,1,Project Alpha,158
user50,2020-08-08,2020,8,1,Project Alpha,261
user4,2020-08-09,2020,8,7,Project Eta,190
user6,2020-08-09,2020,8,5,Project Epsilon,234
user7,2020-08-09,2020,8,5,Project Epsilon,121
user8,2020-08-09,2020,8,8,Project Theta,154
user9,2020-08-09,2020,8,6,Project Zeta,74
user10,2020-08-09,2020,8,5,Project Epsilon,43
user11,2020-08-09,2020,8,6,Project Zeta,245
user13,2020-08-09,2020,8,5,Project Epsilon,250
user14,2020-08-09,2020,8,8,Project Theta,285
user15,2020-08-09,2020,8,1,Project Alpha,49
user17,2020-08-09,2020,8,9,Project Iota,30
user18,2020-08-09,2020,8,1,Project Alpha,222
user19,2020-08-09,2020,8,3,Project Gamma,117
user20,2020-08-09,2020,8,3,Project Gamma,160
user21,2020-08-09,2020,8,9,Project Iota,308
user22,2020-08-09,2020,8,9,Project Iota,309
user24,2020-08-09,2020,8,2,Project Beta,112
user25,2020-08-09,2020,8,5,Project Epsilon,185
user26,2020-08-09,2020,8,4,Project Delta,121
user27,2020-08-09,2020,8,6,Project Zeta,136
user28,2020-08-09,2020,8,9,Project Iota,10
user29,2020-08-09,2020,8,6,Project Zeta,36
user30,2020-08-09,2020,8,2,Project Beta,73
user31,2020-08-09,2020,8,1,Project Alpha,75
user32,2020-08-09,2020,8,3,Project Gamma,104
user36,2020-08-09,2020,8,10,Project Kappa,49
user37,2020-08-09,2020,8,9,Project Iota,91
user39,2020-08-09,2020,8,4,Project Delta,104
user40,2020-08-09,2020,8,5,Project Epsilon,14
user41,2020-08-09,2020,8,10,Project Kappa,35
user43,2020-08-09,2020,8,10,Project Kappa,95
user46,2020-08-09,2020,8,4,Project Delta,39
user47,2020-08-09,2020,8,5,Project Epsilon,38
user49,2020-08-09,2020,8,3,Project Gamma,72
user50,2020-08-09,2020,8,7,Project Eta,243
user1,2020-08-10,2020,8,9,Project Iota,94
user2,2020-08-10,2020,8,3,Project Gamma,60
user3,2020-08-10,2020,8,8,Project Theta,16
user4,2020-08-10,2020,8,7,Project Eta,29
user5,2020-08-10,2020,8,6,Project Zeta,41
user7,2020-08-10,2020,8,5,Project Epsilon,58
user8,2020-08-10,2020,8,6,Project Zeta,37
user9,2020-08-10,2020,8,2,Project Beta,196
user10,2020-08-10,2020,8,1,Project Alpha,191
user11,2020-08-10,2020,8,1,Project Alpha,158
user14,2020-08-10,2020,8,8,Project Theta,167
user15,2020-08-10,2020,8,4,Project Delta,89
user16,2020-08-10,2020,8,5,Project Epsilon,235
user18,2020-08-10,2020,8,1,Project Alpha,44
user19,2020-08-10,2020,8,10,Project Kappa,108
user20,2020-08-10,2020,8,5,Project Epsilon,246
user21,2020-08-10,2020,8,1,Project Alpha,156
user24,2020-08-10,2020,8,3,Project Gamma,40
user25,2020-08-10,2020,8,7,Project Eta,10
user26,2020-08-10,2020,8,6,Project Zeta,264
user28,2020-08-10,2020,8,8,Project Theta,13
user30,2020-08-10,2020,8,2,Project Beta,142
user31,2020-08-10,2020,8,4,Project Delta,57
user32,2020-08-10,2020,8,2,Project Beta,12
user33,2020-08-10,2020,8,6,Project Zeta,90
user35,2020-08-10,2020,8,3,Project Gamma,159
user36,2020-08-10,2020,8,4,Project Delta,96
user37,2020-08-10,2020,8,10,Project Kappa,206
user38,2020-08-10,2020,8,3,Project Gamma,167
user39,2020-08-10,2020,8,6,Project Zeta,95
user40,2020-08-10,2020,8,8,Project Theta,228
user41,2020-08-10,2020,8,5,Project Epsilon,167
user42,2020-08-10,2020,8,3,Project Gamma,76
user43,2020-08-10,2020,8,4,Project Delta,215
user44,2020-08-10,2020,8,10,Project Kappa,263
user45,2020-08-10,2020,8,8,Project Theta,291
user49,2020-08-10,2020,8,9,Project Iota,28
user1,2020-08-11,2020,8,6,Project Zeta,265
user3,2020-08-11,2020,8,2,Project Beta,277
user5,2020-08-11,2020,8,2,Project Beta,29
user8,2020-08-11,2020,8,9,Project Iota,152
user10,2020-08-11,2020,8,2,Project Beta,71
user12,2020-08-11,2020,8,8,Project Theta,26
user13,2020-08-11,2020,8,3,Project Gamma,49
user17,2020-08-11,2020,8,4,Project Delta,23
user18,2020-08-11,2020,8,10,Project Kappa,18
user19,2020-08-11,2020,8,6,Project Zeta,26
user20,2020-08-11,2020,8,8,Project Theta,29
user21,2020-08-11,2020,8,6,Project Zeta,91
user22,2020-08-11,2020,8,2,Project Beta,19
user23,2020-08-11,2020,8,1,Project Alpha,265
user24,2020-08-11,2020,8,5,Project Epsilon,68
user25,2020-08-11,2020,8,7,Project Eta,210
user27,2020-08-11,2020,8,1,Project Alpha,137
user30,2020-08-11,2020,8,4,Project Delta,71
user31,2020-08-11,2020,8,2,Project Beta,106
user32,2020-08-11,2020,8,1,Project Alpha,41
user34,2020-08-11,2020,8,9,Project Iota,251
user35,2020-08-11,2020,8,6,Project Zeta,225
user36,2020-08-11,2020,8,4,Project Delta,30
user37,2020-08-11,2020,8,9,Project Iota,14
user38,2020-08-11,2020,8,1,Project Alpha,11
user39,2020-08-11,2020,8,2,Project Beta,297
user44,2020-08-11,2020,8,6,Project Zeta,42
user46,2020-08-11,2020,8,7,Project Eta,67
user47,2020-08-11,2020,8,6,Project Zeta,17
user48,2020-08-11,2020,8,4,Project Delta,344
user49,2020-08-11,2020,8,5,Project Epsilon,179
user50,2020-08-11,2020,8,2,Project Beta,35
user2,2020-08-12,2020,8,4,Project Delta,112
user3,2020-08-12,2020,8,8,Project Theta,36
user4,2020-08-12,2020,8,2,Project Beta,97
user5,2020-08-12,2020,8,1,Project Alpha,27
user6,2020-08-12,2020,8,2,Project Beta,165
user7,2020-08-12,2020,8,8,Project Theta,75
user8,2020-08-12,2020,8,2,Project Beta,131
user9,2020-08-12,2020,8,6,Project Zeta,242
user10,2020-08-12,2020,8,10,Project Kappa,52
user11,2020-08-12,2020,8,1,Project Alpha,20
user12,2020-08-12,2020,8,3,Project Gamma,163
user14,2020-08-12,2020,8,2,Project Beta,118
user15,2020-08-12,2020,8,4,Project Delta,39
user16,2020-08-12,2020,8,9,Project Iota,185
user18,2020-08-12,2020,8,3,Project Gamma,31
user19,2020-08-12,2020,8,6,Project Zeta,39
user20,2020-08-12,2020,8,6,Project Zeta,292
user21,2020-08-12,2020,8,10,Project Kappa,112
user22,2020-08-12,2020,8,3,Project Gamma,36
user24,2020-08-12,2020,8,4,Project Delta,40
user25,2020-08-12,2020,8,9,Project Iota,57
user26,2020-08-12,2020,8,6,Project Zeta,50
user27,2020-08-12,2020,8,1,Project Alpha,40
user28,2020-08-12,2020,8,10,Project Kappa,288
user30,2020-08-12,2020,8,2,Project Beta,87
user31,2020-08-12,2020,8,8,Project Theta,105
user33,2020-08-12,2020,8,4,Project Delta,29
user37,2020-08-12,2020,8,7,Project Eta,10
user39,2020-08-12,2020,8,9,Project Iota,93
user40,2020-08-12,2020,8,7,Project Eta,176
user42,2020-08-12,2020,8,8,Project Theta,175
user43,2020-08-12,2020,8,8,Project Theta,56
user44,2020-08-12,2020,8,6,Project Zeta,210
user46,2020-08-12,2020,8,3,Project Gamma,33
user47,2020-08-12,2020,8,5,Project Epsilon,96
user1,2020-08-13,2020,8,4,Project Delta,18
user2,2020-08-13,2020,8,4,Project Delta,227
user3,2020-08-13,2020,8,3,Project Gamma,99
user4,2020-08-13,2020,8,5,Project Epsilon,38
user5,2020-08-13,2020,8,4,Project Delta,124
user8,2020-08-13,2020,8,1,Project Alpha,81
user9,2020-08-13,2020,8,8,Project Theta,77
user10,2020-08-13,2020,8,10,Project Kappa,32
user11,2020-08-13,2020,8,1,Project Alpha,96
user12,2020-08-13,2020,8,2,Project Beta,162
user14,2020-08-13,2020,8,5,Project Epsilon,236
user15,2020-08-13,2020,8,5,Project Epsilon,138
user16,2020-08-13,2020,8,6,Project Zeta,181
user17,2020-08-13,2020,8,2,Project Beta,76
user18,2020-08-13,2020,8,5,Project Epsilon,98
user20,2020-08-13,2020,8,4,Project Delta,36
user21,2020-08-13,2020,8,1,Project Alpha,210
user22,2020-08-13,2020,8,7,Project Eta,34
user23,2020-08-13,2020,8,6,Project Zeta,99
user25,2020-08-13,2020,8,8,Project Theta,136
user26,2020-08-13,2020,8,1,Project Alpha,181
user27,2020-08-13,2020,8,5,Project Epsilon,60
user31,2020-08-13,2020,8,4,Project Delta,320
user33,2020-08-13,2020,8,7,Project Eta,255
user35,2020-08-13,2020,8,1,Project Alpha,102
user36,2020-08-13,2020,8,5,Project Epsilon,315
user37,2020-08-13,2020,8,7,Project Eta,293
user38,2020-08-13,2020,8,8,Project Theta,95
user39,2020-08-13,2020,8,7,Project Eta,84
user40,2020-08-13,2020,8,10,Project Kappa,112
user41,2020-08-13,2020,8,8,Project Theta,19
user42,2020-08-13,2020,8,1,Project Alpha,283
user43,2020-08-13,2020,8,5,Project Epsilon,243
user45,2020-08-13,2020,8,7,Project Eta,13
user46,2020-08-13,2020,8,2,Project Beta,153
user48,2020-08-13,2020,8,7,Project Eta,22
user49,2020-08-13,2020,8,4,Project Delta,9
user1,2020-08-14,2020,8,10,Project Kappa,70
user2,2020-08-14,2020,8,10,Project Kappa,186
user3,2020-08-14,2020,8,8,Project Theta,234
user5,2020-08-14,2020,8,8,Project Theta,51
user7,2020-08-14,2020,8,6,Project Zeta,337
user8,2020-08-14,2020,8,2,Project Beta,118
user9,2020-08-14,2020,8,3,Project Gamma,62
user10,2020-08-14,2020,8,3,Project Gamma,302
user11,2020-08-14,2020,8,1,Project Alpha,86
user12,2020-08-14,2020,8,4,Project Delta,138
user15,2020-08-14,2020,8,7,Project Eta,13
user16,2020-08-14,2020,8,9,Project Iota,212
user18,2020-08-14,2020,8,4,Project Delta,37
user19,2020-08-14,2020,8,6,Project Zeta,113
user22,2020-08-14,2020,8,2,Project Beta,18
user24,2020-08-14,2020,8,1,Project Alpha,17
user25,2020-08-14,2020,8,9,Project Iota,37
user26,2020-08-14,2020,8,2,Project Beta,50
user27,2020-08-14,2020,8,4,Project Delta,52
user28,2020-08-14,2020,8,9,Project Iota,15
user29,2020-08-14,2020,8,10,Project Kappa,140
user30,2020-08-14,2020,8,9,Project Iota,53
user33,2020-08-14,2020,8,2,Project Beta,198
user35,2020-08-14,2020,8,4,Project Delta,175
user39,2020-08-14,2020,8,8,Project Theta,54
user40,2020-08-14,2020,8,8,Project Theta,109
user41,2020-08-14,2020,8,6,Project Zeta,73
user42,2020-08-14,2020,8,5,Project Epsilon,109
user44,2020-08-14,2020,8,6,Project Zeta,37
user45,2020-08-14,2020,8,6,Project Zeta,172
user46,2020-08-14,2020,8,1,Project Alpha,168
user47,2020-08-14,2020,8,6,Project Zeta,50
user48,2020-08-14,2020,8,6,Project Zeta,245
user1,2020-08-15,2020,8,9,Project Iota,71
user3,2020-08-15,2020,8,3,Project Gamma,326
user7,2020-08-15,2020,8,6,Project Zeta,12
user8,2020-08-15,2020,8,4,Project Delta,153
user11,2020-08-15,2020,8,3,Project Gamma,88
user13,2020-08-15,2020,8,3,Project Gamma,204
user14,2020-08-15,2020,8,2,Project Beta,26
user15,2020-08-15,2020,8,7,Project Eta,61
user18,2020-08-15,2020,8,9,Project Iota,66
user19,2020-08-15,2020,8,7,Project Eta,224
user20,2020-08-15,2020,8,9,Project Iota,78
user21,2020-08-15,2020,8,9,Project Iota,16
user23,2020-08-15,2020,8,6,Project Zeta,232
user24,2020-08-15,2020,8,6,Project Zeta,54
user25,2020-08-15,2020,8,9,Project Iota,49
user26,2020-08-15,2020,8,2,Project Beta,242
user27,2020-08-15,2020,8,1,Project Alpha,25
user28,2020-08-15,2020,8,5,Project Epsilon,123
user29,2020-08-15,2020,8,9,Project Iota,56
user30,2020-08-15,2020,8,1,Project Alpha,34
user31,2020-08-15,2020,8,5,Project Epsilon,179
